mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
0.19861539,0.0040197866,-0.6536271,0.38243523,0.16207145,0.5296813,0.10738971,0.7885362,0.10407412
0.1981592,0.0034283896,-0.65349364,0.3824261,0.16213213,0.52972186,0.10739402,0.78853774,0.10406824
0.19593461,0.0029035707,-0.64916104,0.3835129,0.1634432,0.5303311,0.10812574,0.78709173,0.10478257
0.19616489,0.0031636853,-0.6492906,0.3834972,0.16339406,0.53029937,0.10811141,0.78711694,0.1047717
0.19465591,0.002687325,-0.6465448,0.3841735,0.16423261,0.53068113,0.108572066,0.7862119,0.10521608
0.19432639,0.0024059315,-0.6462192,0.3842384,0.16434136,0.53073907,0.10861974,0.7861211,0.10525919
0.18974756,0.0012302895,-0.6374547,0.38643718,0.16703917,0.53197014,0.110112034,0.7831762,0.106711835
0.19107316,0.0015932221,-0.6399547,0.38581228,0.16626547,0.5316218,0.109685875,0.7840155,0.10629863
0.1893556,0.0011327167,-0.63669664,0.38662985,0.16727561,0.53208214,0.1102421,0.78291786,0.106840104
0.19085138,0.001378705,-0.6397679,0.3858497,0.16633368,0.5316706,0.10971217,0.78396267,0.10632519
0.1946312,0.0028275747,-0.6462571,0.38426566,0.1643192,0.530737,0.10862721,0.78609353,0.105279244
0.19321702,0.0024024148,-0.6436528,0.38490897,0.1651167,0.5310945,0.10906634,0.7852314,0.105702266
0.19224642,0.0016957421,-0.6425025,0.38515958,0.16549253,0.53128767,0.10924461,0.7848865,0.105868965
0.19458036,0.002773573,-0.64622325,0.3842706,0.16433147,0.5307442,0.10863141,0.78608596,0.1052826
0.195877,0.003121664,-0.6486855,0.38365382,0.16357851,0.53039074,0.10821511,0.7869093,0.10487561
0.19489111,0.0028749604,-0.6467956,0.38412285,0.16415095,0.53064203,0.10853456,0.78628254,0.10518287
0.19420807,0.0025027294,-0.6457989,0.38435236,0.16446227,0.5307837,0.108695574,0.78597116,0.105333306
0.19357057,0.0021822948,-0.64482147,0.384584,0.1647689,0.5309312,0.10885542,0.78565824,0.10548639
0.19322066,0.002283444,-0.64385563,0.38484213,0.16505581,0.5310547,0.109026656,0.7853171,0.10565623
0.1898831,0.0011092324,-0.6379595,0.38629487,0.16688856,0.531902,0.110019475,0.78336346,0.10661708
0.19098614,0.0014526148,-0.6399707,0.38579872,0.16626662,0.5316287,0.1096787,0.78403115,0.10629015
0.1928653,0.002088179,-0.643324,0.38497406,0.16522953,0.53115994,0.109113865,0.7851398,0.10574631
0.18987401,0.0014259715,-0.63743514,0.38646096,0.16704108,0.5319784,0.11012216,0.7831488,0.106729
0.19031368,0.0013139744,-0.6386238,0.38614404,0.16668445,0.5318289,0.10991042,0.7835696,0.10652006
0.19209553,0.0019315381,-0.6417811,0.38536793,0.16570447,0.53138506,0.1093783,0.784614,0.10600757
0.1948819,0.003004243,-0.64656234,0.38419902,0.16422087,0.5306879,0.10857978,0.7861851,0.10523519
0.19570567,0.002925684,-0.6485936,0.38366374,0.16361354,0.53041255,0.10822487,0.7868927,0.104882404
0.19566606,0.0029221077,-0.6485078,0.38368565,0.16363923,0.5304239,0.10823962,0.7868636,0.104896784
0.19773118,0.0034072895,-0.6525275,0.38267976,0.16242361,0.52986866,0.10756037,0.7882031,0.10423642
0.19750355,0.0034209986,-0.6519771,0.38282478,0.16258782,0.52994657,0.107655875,0.788012,0.10433209
0.19668196,0.0031467576,-0.65049976,0.3831899,0.16303949,0.5301628,0.107902564,0.7875248,0.10457264
0.19659881,0.0031197567,-0.65034443,0.3832312,0.1630891,0.5301945,0.10792888,0.7874703,0.104600884
0.19864918,0.0037352343,-0.6541242,0.3822996,0.16194488,0.52967185,0.10729665,0.78871286,0.103990465
0.19807728,0.004012813,-0.6523743,0.38277003,0.16245183,0.529885,0.10760657,0.78809583,0.1042976
0.1969304,0.0032370586,-0.65093035,0.3830869,0.1629094,0.5301082,0.10783126,0.78766304,0.10450575
0.20061289,0.004158606,-0.6580085,0.3813256,0.16078173,0.5291327,0.10664283,0.79000455,0.10335266
0.20248188,0.005137493,-0.66081005,0.38067243,0.15992276,0.5287136,0.106194064,0.7908808,0.10292513
0.2033167,0.0050404565,-0.66289264,0.38012832,0.15931702,0.5284384,0.10583573,0.7915941,0.102570236
0.20377861,0.00527363,-0.663597,0.37996444,0.15910362,0.5283365,0.10572307,0.7918134,0.10246352
0.20449595,0.0054168003,-0.66503197,0.3796064,0.1586813,0.528142,0.10548351,0.7922858,0.10223067
0.20444421,0.00562488,-0.6645908,0.3797335,0.15880115,0.52818745,0.105564855,0.7921224,0.10231277
0.20287417,0.0051302807,-0.66173357,0.38043103,0.15965055,0.52858114,0.10603587,0.79119754,0.10276656
0.20069559,0.004575004,-0.6575651,0.38146266,0.16089137,0.52914923,0.10673104,0.7898298,0.10343916
0.20297985,0.0049332874,-0.6622947,0.38026634,0.15948932,0.5284955,0.105933405,0.7914094,0.10265726
0.20186494,0.004640867,-0.6601705,0.38079312,0.1601219,0.5287925,0.10628692,0.7907119,0.103001125
0.19872554,0.0037435193,-0.65430313,0.38224518,0.16188496,0.52961904,0.10726519,0.7887832,0.10395161
0.20001133,0.004142632,-0.6566553,0.38166636,0.16117534,0.52928907,0.10687357,0.7895538,0.10357265
0.19822966,0.003640761,-0.65331346,0.38249528,0.16218324,0.5297606,0.107432485,0.7884514,0.10411613
0.1972134,0.0033541818,-0.6514067,0.38296968,0.16276143,0.5300318,0.10775242,0.7878198,0.10442785
0.19545935,0.0029370685,-0.6479976,0.38382423,0.16379523,0.5305081,0.10832902,0.7866813,0.10498974
0.19577755,0.0031617184,-0.64838797,0.38373694,0.16366833,0.5304387,0.10826822,0.78680044,0.104931355
0.19581328,0.0029959579,-0.6487312,0.38363424,0.16357055,0.5303946,0.10820337,0.7869332,0.104863346
0.1976705,0.0035540957,-0.6521611,0.38278398,0.16252604,0.52990687,0.10762803,0.7880678,0.10430414
0.1971656,0.003350069,-0.65131205,0.3829883,0.16278559,0.53002656,0.107768044,0.7877939,0.10443806
