mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
0.25971377,-0.07710105,-0.0014903434,0.30985633,0.723486,0.20073125,0.31616116,0.1252726,0.5585662
0.2589386,-0.07683514,-0.0014164113,0.31030133,0.7234036,0.20125009,0.31631306,0.12548712,0.5581999
0.25906676,-0.07689026,-0.001449164,0.31020826,0.7234217,0.20105924,0.31617466,0.12542239,0.55840296
0.25871828,-0.07676332,-0.0013927557,0.31041962,0.72338283,0.20134203,0.3162888,0.12553452,0.5581767
0.25755998,-0.076346785,-0.0011776127,0.31111422,0.72326046,0.20219345,0.3165435,0.12588918,0.55756736
0.25706592,-0.07615782,-0.0010441057,0.311406,0.72320557,0.20249812,0.31656435,0.12603067,0.557405
0.25978035,-0.07711439,-0.0014209487,0.3097783,0.72349477,0.20038526,0.31575993,0.12518655,0.55905354
0.260849,-0.07758939,-0.0019822158,0.3090975,0.7236233,0.19964145,0.31574404,0.12482315,0.5594328
0.26099062,-0.07766524,-0.002015356,0.30903667,0.7236551,0.19964978,0.3158317,0.12481097,0.55935735
0.26164395,-0.077911004,-0.0021078326,0.308655,0.7237352,0.19917469,0.3156633,0.12461799,0.5597187
0.26228538,-0.07814574,-0.0022143312,0.30828708,0.7238079,0.19877242,0.31558448,0.12444204,0.5599735
0.26208392,-0.07808103,-0.0022020377,0.30842182,0.7237892,0.19902062,0.31575853,0.12452688,0.5597146
0.261885,-0.078015685,-0.0021738224,0.30853677,0.7237713,0.1991459,0.3157824,0.1245817,0.5596359
0.2625278,-0.07822299,-0.002214875,0.30817023,0.7238331,0.19871902,0.31564975,0.12440628,0.559944
0.26273382,-0.07828902,-0.0022606663,0.30805746,0.72384876,0.19864509,0.31570062,0.12436133,0.5599381
0.26220384,-0.07810496,-0.002217073,0.30836415,0.7237901,0.19903027,0.31584966,0.12451464,0.5596357
0.261886,-0.077983424,-0.0021113344,0.30854142,0.723757,0.19914943,0.31576544,0.12458857,0.55964595
0.26036412,-0.07740979,-0.0017960705,0.3094691,0.723583,0.20037,0.3162243,0.1250833,0.5586924
0.2593446,-0.07704839,-0.0016492046,0.31005076,0.7234727,0.2009937,0.31633314,0.12535664,0.5583103
0.25925767,-0.07695657,-0.0014449023,0.31012246,0.7234461,0.20104337,0.31625077,0.12540233,0.5583469
0.2586594,-0.07672465,-0.0013153292,0.31047913,0.72337365,0.20147465,0.3163715,0.12558427,0.55804425
0.25867447,-0.07673508,-0.0013421364,0.31045377,0.72337514,0.20138909,0.31629547,0.12555708,0.55814743
0.2592347,-0.076933876,-0.0014297329,0.3101137,0.7234345,0.20093706,0.31611595,0.12537737,0.5585067
0.25680307,-0.07607256,-0.0010867156,0.3115678,0.72317296,0.20280442,0.31680232,0.12612686,0.55707085
0.25548998,-0.075603485,-0.00084187463,0.312331,0.7230357,0.2036149,0.31690574,0.1264893,0.556605
0.25728023,-0.07616767,-0.0008838959,0.31128687,0.7232075,0.2022624,0.31633955,0.12596877,0.5576917
0.2584761,-0.076651275,-0.0013116412,0.3105278,0.7233436,0.20129855,0.3160803,0.12555394,0.5583658
0.26030764,-0.07736683,-0.001782719,0.30942032,0.7235592,0.1999614,0.31573075,0.12498106,0.5592882
0.26037535,-0.07743862,-0.0019237883,0.30938485,0.72358304,0.20001969,0.31589454,0.12497374,0.55913174
0.26145157,-0.07784277,-0.0020756312,0.30875462,0.72371477,0.19923043,0.31561056,0.12465409,0.55973536
0.2618423,-0.07799363,-0.002174642,0.30854133,0.7237604,0.1990748,0.3156832,0.124565825,0.55975103
0.26230153,-0.078168765,-0.0022436343,0.30827904,0.7238181,0.19877602,0.31560576,0.12443899,0.55995524
0.2628363,-0.078358516,-0.0023089387,0.3079753,0.72387767,0.19843826,0.31552494,0.124294706,0.5601804
0.26280066,-0.07834348,-0.002337996,0.30801636,0.7238684,0.19862029,0.3157374,0.12434054,0.5599221
0.262738,-0.078327686,-0.002373878,0.30803937,0.72386014,0.19862717,0.3157329,0.12434276,0.5599243
0.26251993,-0.07821144,-0.0022175647,0.30818397,0.72382605,0.19879277,0.31573758,0.1244248,0.55983764
0.2621399,-0.07806601,-0.002137538,0.30840802,0.723781,0.19905652,0.3158066,0.1245376,0.5596558
0.2612944,-0.077759385,-0.0019877218,0.30890462,0.7236888,0.19963986,0.31596318,0.12478514,0.5592517
0.26145205,-0.07780945,-0.0020040758,0.30880362,0.7237024,0.19947952,0.31587124,0.12472651,0.5594022
0.26186705,-0.077944875,-0.0020241253,0.30855918,0.7237439,0.19915056,0.31571975,0.12460056,0.5596797
0.26181817,-0.07794811,-0.0020971932,0.3085785,0.7237425,0.19919221,0.31577802,0.124606475,0.55961555
0.25945684,-0.077095106,-0.0016873218,0.30999717,0.7234871,0.20100114,0.31641844,0.12534362,0.5582379
0.26023588,-0.077380076,-0.0018047281,0.30949253,0.7235749,0.20017046,0.31592745,0.12504281,0.55902976
0.2606137,-0.07747351,-0.0017923452,0.30929857,0.7235971,0.20004286,0.31598544,0.12497435,0.55904025
0.26075608,-0.07753894,-0.0018371902,0.30920744,0.7236193,0.19990522,0.31591895,0.12492086,0.5591602
