mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
-0.0039096773,-0.0022790208,-0.0031994507,0.3166492,0.22801654,0.20137186,0.10432028,0.14047289,0.7552068
-0.004120946,-0.0022701249,-0.0025569573,0.3169589,0.22828688,0.20165469,0.10448265,0.14067872,0.75483865
-0.0036268756,-0.0016043782,-0.0026647374,0.31585643,0.2269207,0.20051526,0.10379079,0.13978022,0.75642896
-0.0030507892,-0.0012482181,-0.0036975518,0.31478658,0.22580574,0.19947048,0.10318658,0.13899584,0.75781757
-0.002700664,-0.0009425655,-0.0045726076,0.3139359,0.22521368,0.1986608,0.10284707,0.13850114,0.7586518
-0.0032088459,-0.0014949515,-0.0041966513,0.3149898,0.22646978,0.19973011,0.103494786,0.13933964,0.7571656
-0.0030231774,-0.0011150166,-0.003897272,0.31453335,0.2257895,0.19923571,0.103165455,0.13891912,0.75791544
-0.003080234,-0.0012532398,-0.0039289966,0.31472254,0.22597797,0.19943047,0.10326005,0.13905288,0.75768703
-0.0033283532,-0.0013615564,-0.003561385,0.31509754,0.2264802,0.1998027,0.1035261,0.13937667,0.75709724
-0.0032609478,-0.0012917146,-0.0033674464,0.31504926,0.2262124,0.19973086,0.103402324,0.13924716,0.7573505
-0.0034594983,-0.0013384074,-0.0031286255,0.31527862,0.22662899,0.19996433,0.10361871,0.13949327,0.75688803
-0.0031842366,-0.000908345,-0.0030144528,0.31465364,0.22578642,0.19930725,0.10319977,0.13895492,0.75784534
-0.0032507032,-0.001092881,-0.003174968,0.31485987,0.22606266,0.1995301,0.10333257,0.13913116,0.75753623
-0.003838122,-0.0018336847,-0.0027435347,0.31621146,0.22754394,0.20089848,0.10409834,0.14014935,0.7557523
-0.0040282533,-0.0021196008,-0.0024131462,0.31677788,0.22795536,0.20145302,0.104323186,0.14048511,0.75519174
-0.0038846955,-0.0019822195,-0.0025958791,0.31647485,0.22763403,0.20115061,0.104153514,0.14026105,0.75558543
-0.00390435,-0.0021108836,-0.0027660653,0.31658706,0.22778405,0.20127639,0.104222424,0.14035642,0.7554212
-0.003174439,-0.0016771331,-0.003862299,0.31532803,0.22628267,0.20002833,0.10342416,0.13935095,0.7572249
-0.0027599782,-0.0013475418,-0.005020447,0.31431708,0.22563858,0.19907466,0.10304525,0.13878848,0.7581663
-0.0029308498,-0.00143148,-0.0048810914,0.3145461,0.22603333,0.19931138,0.10324722,0.1390244,0.7577284
-0.0031219646,-0.0012464672,-0.0040942505,0.31467247,0.22615154,0.19940068,0.10333696,0.13911456,0.75754845
-0.0031325966,-0.0011448935,-0.0035972074,0.31472522,0.22594933,0.19941479,0.103258654,0.13904276,0.7576986
-0.0030273423,-0.0010480583,-0.0037135258,0.3145155,0.22570899,0.1992046,0.10313287,0.13887988,0.75798726
-0.003342703,-0.001103133,-0.0032204315,0.31489557,0.22631803,0.19958167,0.10345563,0.13925259,0.7572918
-0.0033049807,-0.00095033646,-0.002753146,0.31485185,0.22599402,0.19949722,0.10331487,0.13910104,0.7575841
-0.0034159422,-0.0010962561,-0.0027224645,0.31509623,0.22629553,0.1997487,0.10346795,0.13929968,0.75723237
-0.003698349,-0.0013518706,-0.0023737773,0.3156678,0.22692618,0.20031916,0.10380015,0.13973297,0.75646687
-0.0039804056,-0.0020025447,-0.0022688285,0.31665924,0.22774652,0.2013189,0.1042246,0.14036208,0.7554133
-0.0041686,-0.0024545789,-0.0025047287,0.31723496,0.22842789,0.20192727,0.10455921,0.14081575,0.754625
-0.004031755,-0.0024091154,-0.0027916804,0.31701493,0.22818723,0.20171481,0.10442667,0.14064908,0.75492424
-0.0038654208,-0.0021943823,-0.0030532703,0.31657434,0.22782314,0.20128079,0.10423025,0.14036857,0.7554012
-0.004149638,-0.00242877,-0.002722405,0.31711525,0.228465,0.2018247,0.10456633,0.14079836,0.75463533
-0.0041039735,-0.002442129,-0.0026077852,0.31715435,0.22830252,0.20184717,0.10449269,0.1407384,0.75476885
-0.003946811,-0.0021633804,-0.002781652,0.31666687,0.22791092,0.20136176,0.1042852,0.1404336,0.7552812
-0.003979534,-0.0021838248,-0.0026976392,0.31673732,0.22796413,0.20142865,0.10431574,0.14047642,0.75520784
-0.0038208067,-0.0020350441,-0.0028556809,0.31642205,0.227591,0.20111017,0.10412165,0.14022654,0.75565183
-0.0036354735,-0.0017925575,-0.0031009838,0.31594437,0.22716638,0.20063645,0.103895605,0.13990955,0.7561949
