mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
-0.06875041,-0.0030532628,-0.0038496554,0.13634068,0.2326033,0.1662715,0.7615585,0.10407334,0.13436823
-0.071442306,-0.0020245016,-0.0054866523,0.13438961,0.23040465,0.16411485,0.7641982,0.10291084,0.13289103
-0.06954092,-0.002728209,-0.0043230504,0.13578542,0.23198321,0.16567002,0.7622828,0.10375422,0.13396305
-0.0798507,0.001341641,-0.01055111,0.12859115,0.22383285,0.15776294,0.77197003,0.09948828,0.12854174
-0.080197096,0.0013162345,-0.010812253,0.12821886,0.2233754,0.15727039,0.77265406,0.099187985,0.12815794
-0.08009878,0.0014100969,-0.0107103735,0.12839764,0.22360574,0.15753469,0.77226573,0.099358246,0.12837605
-0.0830192,0.0025784224,-0.012469634,0.12644123,0.22136372,0.15538384,0.7749218,0.098188885,0.12688932
-0.08274934,0.0022682399,-0.012371793,0.12645234,0.2213374,0.15529418,0.7751272,0.0980996,0.12677325
-0.085487485,0.0031986088,-0.014074057,0.12450774,0.21906565,0.15307203,0.7779597,0.09685364,0.12518671
-0.08561736,0.0032273084,-0.014159739,0.12440355,0.21894082,0.15294577,0.7781274,0.096779965,0.12509272
-0.084694564,0.0028513074,-0.013606027,0.12500376,0.21963236,0.153603,0.77731407,0.097137995,0.12554798
-0.085945904,0.0032846779,-0.014381349,0.12412787,0.2186081,0.1526055,0.77858466,0.09657909,0.124836266
-0.07765514,8.291006e-05,-0.009350225,0.12975775,0.22508876,0.15884793,0.770815,0.09999894,0.12918608
-0.077117234,-0.0001667887,-0.009037256,0.13009524,0.225466,0.15919998,0.77039903,0.10018228,0.12941866
-0.07352871,-0.0012910962,-0.0067759156,0.13283953,0.2286375,0.16236639,0.76637626,0.10195209,0.13167167
-0.06747067,-0.0035622567,-0.003077805,0.13725959,0.233631,0.16727562,0.7603427,0.10460887,0.13504837
-0.06839505,-0.0032837242,-0.003663838,0.1365155,0.23278104,0.16641486,0.7614278,0.10413139,0.13444078
-0.06769037,-0.0036465228,-0.0032652467,0.13694729,0.23324737,0.16684236,0.76095027,0.10434225,0.13470753
-0.06724256,-0.0037501305,-0.0029713064,0.1373365,0.23369735,0.16730742,0.7603514,0.10460561,0.13504295
-0.0658392,-0.004372433,-0.0021454096,0.13829324,0.23475154,0.16831703,0.759163,0.10512955,0.13570744
-0.06509212,-0.004603222,-0.0016735941,0.13889642,0.23543653,0.1690109,0.758294,0.10551206,0.136194
-0.06683618,-0.0038675517,-0.002712056,0.13766952,0.23407806,0.1676948,0.75986165,0.10482113,0.13531724
-0.07238135,-0.0014819205,-0.0059989244,0.13387649,0.22986047,0.16364206,0.7646928,0.10269199,0.13261518
-0.07095945,-0.0019026101,-0.0050949603,0.13500878,0.23116374,0.16495907,0.76302016,0.10342788,0.13355193
-0.0717186,-0.0017230213,-0.0055919886,0.13436343,0.2304134,0.16418745,0.76401776,0.10298921,0.13299304
-0.074813455,-0.0005917698,-0.0074905157,0.13210821,0.22784759,0.16166288,0.7671466,0.1016118,0.13124168
-0.0800311,0.0013139248,-0.010691732,0.12838492,0.22357774,0.15748547,0.7723589,0.09931761,0.12832351
-0.0836561,0.0028376132,-0.012851909,0.12602195,0.22088252,0.15492466,0.7754884,0.09793945,0.12657218
-0.08970305,0.004933059,-0.016598135,0.12181151,0.21594857,0.15012342,0.78161347,0.09524528,0.12314123
-0.092885494,0.005614087,-0.018825129,0.11992338,0.21358556,0.148126,0.7845665,0.093917444,0.12151604
-0.097996116,0.008146629,-0.021627158,0.11651364,0.20971462,0.14421253,0.7890961,0.09195353,0.11895038
-0.091634065,0.0055732727,-0.017803714,0.120471984,0.21436156,0.14858004,0.7836065,0.09436895,0.12202458
-0.086334914,0.0035966188,-0.014565676,0.124001585,0.21849193,0.15254387,0.77858925,0.09657624,0.12483456
-0.088186085,0.004390925,-0.015663609,0.1228418,0.21715833,0.1512919,0.78012437,0.09590028,0.12397537
-0.087661654,0.004130706,-0.015363827,0.12314075,0.21749552,0.15159677,0.7797673,0.09605771,0.124175005
-0.089414775,0.004790604,-0.01643318,0.12197488,0.21613356,0.15029047,0.781417,0.09533188,0.123251095
-0.08311072,0.002373442,-0.012602091,0.1261794,0.22101612,0.15497424,0.77554154,0.09791738,0.12654105
-0.08519921,0.0032577962,-0.013844565,0.12484038,0.21948317,0.15352513,0.77731586,0.09713604,0.125548
-0.08773437,0.0043151528,-0.0153579265,0.123219766,0.21761678,0.15176049,0.7794918,0.09617813,0.12433011
-0.08280328,0.0023845434,-0.012373984,0.12649532,0.22140509,0.15538917,0.77496547,0.09817028,0.1268643
-0.088135004,0.0044761,-0.015599027,0.122960545,0.2173162,0.15147486,0.7798476,0.09602151,0.12413088
-0.08838719,0.00432308,-0.015832216,0.122591645,0.21683979,0.15094325,0.7806275,0.09567965,0.12369286
