mu1,mu2,mu3,sigma1,sigma2,sigma3,pi1,pi2,pi3
-0.004301071,-0.0045746043,-0.004193912,0.6310717,0.33426183,0.32019326,0.16461022,0.51424354,0.32114628
-0.0041957498,-0.0047822185,-0.0045458027,0.63117045,0.3337985,0.31984562,0.16437535,0.5145952,0.32102942
-0.0041677654,-0.0051545016,-0.0060610273,0.632102,0.3332883,0.31966949,0.16355869,0.5158749,0.32056645
-0.003677979,-0.005626511,-0.005169431,0.6309021,0.33165655,0.3180601,0.1637753,0.51544064,0.3207841
-0.003892243,-0.005288761,-0.005309383,0.6312611,0.33237484,0.31869265,0.16377132,0.5154876,0.32074112
-0.0039212257,-0.005408462,-0.0063094296,0.6319242,0.3321299,0.31863704,0.1632134,0.5163631,0.32042357
-0.0039390028,-0.0056914277,-0.007929632,0.6329924,0.33177236,0.3186095,0.16235861,0.51771,0.31993145
-0.0037954748,-0.0060358085,-0.008198122,0.6330202,0.33136654,0.31834647,0.16223624,0.51788473,0.31987908
-0.0036100447,-0.0067422725,-0.010867322,0.63451284,0.32997754,0.31756648,0.16071297,0.5202644,0.3190227
-0.0032618493,-0.0070128366,-0.008742476,0.63276356,0.32960606,0.316955,0.16184077,0.5184331,0.3197262
-0.0032535791,-0.0069808923,-0.008991847,0.6329193,0.32949635,0.31686598,0.16167256,0.5187061,0.3196213
-0.003139928,-0.00669311,-0.0063266405,0.6310678,0.3298447,0.3167294,0.16307727,0.51647496,0.3204478
-0.0033549964,-0.005847033,-0.0037759938,0.6296791,0.33119586,0.31744146,0.16449307,0.51429063,0.32121626
-0.003667295,-0.005569786,-0.0058277347,0.6312917,0.33127537,0.317753,0.16330534,0.5161834,0.32051128
-0.0037359893,-0.0056029037,-0.0064109215,0.6317081,0.3311846,0.3177712,0.16297245,0.5166988,0.32032883
-0.0037011206,-0.005202938,-0.00333182,0.6297062,0.3320241,0.3180288,0.16469648,0.51399046,0.32131302
-0.0040196627,-0.0043416843,-0.0013672807,0.62884533,0.33369967,0.31914017,0.16588816,0.51219,0.32192186
-0.0043782145,-0.003791701,-0.0015545734,0.6293802,0.33478227,0.3200831,0.16587088,0.5122702,0.32185894
-0.004640162,-0.0032267123,-9.293342e-05,0.62878096,0.3362178,0.32112238,0.16683497,0.5108143,0.32235074
-0.004782915,-0.0031076483,-0.0007575997,0.62936914,0.33647203,0.32144135,0.16649756,0.5113587,0.32214382
-0.0048357397,-0.0029495843,3.9701816e-05,0.6289388,0.3369755,0.32177424,0.1670054,0.5105802,0.32241443
-0.004913032,-0.0034094714,-0.0036286511,0.631362,0.33608732,0.32158652,0.16495751,0.51377594,0.3212666
-0.0045793355,-0.0042864643,-0.0052936473,0.63203007,0.33451846,0.32054362,0.1639684,0.5152645,0.32076713
-0.004500255,-0.005085837,-0.008887181,0.63429433,0.33347207,0.32027638,0.16207524,0.5182411,0.3196837
-0.0041337013,-0.0062155165,-0.0113796685,0.6355281,0.33189285,0.3194063,0.16075797,0.52028036,0.31896165
-0.0033673197,-0.006938584,-0.008188466,0.6326107,0.33051205,0.31775263,0.16235563,0.51765245,0.31999198
-0.0032401085,-0.007104162,-0.009153569,0.63306993,0.32970354,0.317126,0.16169575,0.51868534,0.3196189
-0.003084004,-0.0069764443,-0.007220263,0.6316202,0.32962254,0.31671864,0.16265263,0.51714796,0.32019946
-0.0031386763,-0.0067210086,-0.0070266374,0.6315049,0.3295618,0.31655562,0.16264099,0.5171642,0.32019484
-0.0032372922,-0.0063872375,-0.006317551,0.6311149,0.32983693,0.31663233,0.1629621,0.5166591,0.32037884
-0.0032803267,-0.0059498698,-0.004490296,0.6299427,0.33024457,0.31664276,0.16387877,0.51521164,0.32090965
-0.0036980212,-0.0051525496,-0.0037999847,0.62997836,0.33172396,0.31778064,0.16434771,0.51453704,0.32111531
-0.0040313005,-0.0048621558,-0.005068923,0.63116753,0.3323841,0.31854922,0.16373214,0.51554394,0.32072386
-0.0042513907,-0.0046857633,-0.005228723,0.6315702,0.33328807,0.31942436,0.16382317,0.51543885,0.32073805
-0.004438773,-0.00490088,-0.007555554,0.6333481,0.3335539,0.32010087,0.16273688,0.51718765,0.32007545
-0.0039594024,-0.0055262633,-0.006283889,0.63199097,0.33249855,0.31904122,0.1633675,0.51612693,0.3205056
-0.0038610846,-0.0053339787,-0.0043721893,0.63069177,0.33289525,0.31908038,0.16443534,0.51445657,0.32110804
-0.003920302,-0.005356185,-0.0056831785,0.63158256,0.3325882,0.31897527,0.16366032,0.5156805,0.32065913
-0.0039845556,-0.006044615,-0.010513151,0.6347342,0.33129668,0.31862202,0.16099714,0.5198773,0.31912562
-0.003655523,-0.0075612552,-0.015907908,0.6378231,0.3287462,0.31733412,0.15803722,0.5245277,0.3174351
-0.0026788712,-0.008376475,-0.010596791,0.6332839,0.32733545,0.31536716,0.16075079,0.5200642,0.31918508
-0.0027318746,-0.008289475,-0.011964003,0.6342303,0.32704794,0.31524032,0.15993305,0.5213893,0.3186777
-0.0026524067,-0.00808394,-0.010016421,0.6328745,0.32729617,0.31513935,0.16095012,0.51976115,0.31928876
-0.0028177947,-0.007778473,-0.010261724,0.6332018,0.3276151,0.31540495,0.16079272,0.5200324,0.3191749
-0.0029280782,-0.007140193,-0.0072606453,0.6314082,0.3288427,0.3159985,0.16247664,0.5173878,0.32013556
-0.003115639,-0.0066795386,-0.00695763,0.63138926,0.32929206,0.31626812,0.16258487,0.5172374,0.3201777
-0.0032215565,-0.006667692,-0.008365015,0.63234586,0.32890028,0.31609318,0.16171776,0.51859987,0.31968242
-0.003232941,-0.0064166337,-0.006721238,0.63128495,0.32933435,0.31621388,0.16260922,0.51718533,0.32020545
-0.0036383122,-0.0056457594,-0.005622784,0.6310985,0.33114803,0.3176279,0.16340052,0.516014,0.32058552
-0.004093513,-0.00485583,-0.0044143745,0.63093233,0.33333248,0.31938523,0.16434559,0.51461875,0.32103565
-0.0040254444,-0.005157944,-0.005821208,0.63172674,0.33257517,0.31893474,0.16349892,0.5159282,0.32057294
-0.003994927,-0.0050766952,-0.004661719,0.63096935,0.33292773,0.3190873,0.16418476,0.5148516,0.32096362
-0.003916964,-0.0046526976,-0.00154228,0.6288917,0.3336021,0.3191585,0.16588895,0.5121848,0.3219262
-0.004260689,-0.0039667785,-0.0011434504,0.6290364,0.33478805,0.3200707,0.16616856,0.51180625,0.32202515
-0.0043953657,-0.003853552,-0.0019568303,0.6296707,0.33478782,0.32016668,0.16567989,0.51257354,0.3217466
-0.0044671595,-0.0038152523,-0.0022380748,0.62991834,0.3348802,0.32029554,0.16553392,0.5128033,0.32166275
-0.0045884848,-0.0037076212,-0.0023836144,0.6301733,0.33534223,0.3207458,0.16553949,0.51281565,0.32164484
-0.004505113,-0.0036538392,-0.00111788,0.62927705,0.33549526,0.32068956,0.16624476,0.5117073,0.32204798
-0.004565999,-0.0032724738,0.00046225404,0.6283522,0.33620062,0.3210334,0.16715026,0.5103172,0.32253256
-0.004845321,-0.0032371096,-0.0021664598,0.6303523,0.33630252,0.3215231,0.16574131,0.51254845,0.32171026
-0.004862651,-0.0037166849,-0.004530201,0.631903,0.33579037,0.3215202,0.16450919,0.5144714,0.32101944
-0.0044941604,-0.0040587746,-0.0024951645,0.63020205,0.33537236,0.320896,0.16562313,0.51268256,0.32169437
-0.004396394,-0.0045409873,-0.0051467665,0.63177246,0.33418512,0.3202529,0.16406374,0.51510805,0.32082826
-0.0041014403,-0.0047790036,-0.0035866597,0.6304272,0.33369306,0.31959885,0.16485734,0.5138199,0.3213228
-0.0041864365,-0.0047730245,-0.0047030696,0.6312448,0.33363575,0.3197041,0.16424356,0.51479816,0.3209583
-0.0041368306,-0.004993379,-0.0054432997,0.63165635,0.3332502,0.3194992,0.16382426,0.51544434,0.3207314
-0.004044324,-0.0051870197,-0.0056109377,0.63166,0.33293152,0.31926426,0.16372153,0.5155918,0.3206867
-0.0038453788,-0.005268935,-0.004389266,0.63063335,0.33258286,0.31875628,0.16431303,0.5146336,0.3210534
-0.0037397593,-0.004954338,-0.0020893612,0.6290099,0.33274022,0.31847188,0.16547398,0.5128011,0.32172492
-0.0042196363,-0.0047031157,-0.0055628964,0.63177574,0.33317655,0.31935626,0.16363092,0.5157534,0.32061574
-0.0041964054,-0.00477371,-0.0048136064,0.6312853,0.33345476,0.31954923,0.16412818,0.51496446,0.32090732
-0.004056379,-0.004984442,-0.004860277,0.63114786,0.33296824,0.3191328,0.16405213,0.51506287,0.32088497
