Date,Close,High,Low,Open,Volume,R,r,CMM_VaR,non_par_VaR,GARCH_VaR,one_day_loss,LSTM_MDN_vanilla,LSTM_MDN_reg,LSTM_MDN_3C
2007-10-08,29.643667221069336,32.29901899181281,29.45732593302171,32.29901899181281,126671715,-0.051192607152474486,-0.05254945898201102,,,,0.051192607152474486,,,
2007-10-09,31.662355422973633,31.94186524924102,28.059772627915926,29.65919394543385,116725709,0.06809846389280431,0.06587993094452083,,,,-0.06809846389280431,,,
2007-10-10,31.957386016845703,32.60957825593872,31.67787626075984,32.4853500595465,67931378,0.009318024194056057,0.009274879216822018,,,,-0.009318024194056057,,,
2007-10-11,35.5289192199707,37.268097555196135,31.677884185618737,37.268097555196135,106320954,0.11175924092296964,0.10594366242536735,,,,-0.11175924092296964,,,
2007-10-12,35.29597854614258,36.61588947088273,34.4729761061252,34.783543382534646,99410791,-0.006556368134530524,-0.006577955524405876,,,,0.006556368134530524,,,
2007-10-15,35.76183319091797,36.24321504696642,35.4512658821146,36.025816245868576,41814972,0.01319851903712988,0.013112177475473441,,,,-0.01319851903712988,,,
2007-10-16,39.411006927490234,40.032145881284144,35.559972372941125,35.808424584587044,138614496,0.1020410144270514,0.09716392821151176,,,,-0.1020410144270514,,,
2007-10-17,42.485626220703125,43.47943925513853,32.95120438320397,35.40468781519603,204876259,0.07801422833143248,0.07512067122292265,,,,-0.07801422833143248,,,
2007-10-18,40.994903564453125,46.41430615991214,39.240198667983805,43.168875276410816,146617799,-0.03508769409461064,-0.03571805648194859,,,,0.03508769409461064,,,
2007-10-19,40.85514450073242,42.51668061104731,38.82092589774048,40.06319525687847,110266491,-0.0034091814242463267,-0.0034150059248587716,,,,0.0034091814242463267,,,
2007-10-22,40.3116455078125,41.569441357166134,38.97620362301611,40.032135787104856,72253405,-0.013303073567887598,-0.013392352121219808,,,,0.013303073567887598,,,
2007-10-23,43.18441390991211,43.57262321374011,41.30547835198027,41.30547835198027,74594921,0.07126398255171348,0.068839243401694,,,,-0.07126398255171348,,,
2007-10-24,42.51666259765625,44.56640701426935,42.035280897537824,44.100551989626176,63055170,-0.015462785106887617,-0.015583580811790121,,,,0.015462785106887617,,,
