Date,Close,High,Low,Open,Volume,R,r,CMM_VaR,non_par_VaR,GARCH_VaR,one_day_loss,LSTM_MDN_vanilla,LSTM_MDN_reg,LSTM_MDN_3C
2001-01-02,3.6297574043273926,3.6885624820642513,3.5900637581386987,3.6459286156373785,2602452,-0.0028265343416652147,-0.002830536533191097,,,,0.0028265343416652147,,,
2001-01-03,3.8238139152526855,3.920842847359902,3.6032940738543395,3.6032940738543395,8713860,0.05346266686967537,0.05208251639610584,,,,-0.05346266686967537,,,
2001-01-04,3.738546848297119,4.039924129429096,3.707674199729016,3.907612201588711,4254060,-0.022298958277087545,-0.022551338987891523,,,,0.022298958277087545,,,
2001-01-05,3.728255271911621,3.8194037690189404,3.704733513285978,3.763538582823267,3696804,-0.0027528279845378386,-0.0027566239835827844,,,,0.0027528279845378386,,,
2001-01-08,3.7532482147216797,3.862038042430035,3.7341364473083254,3.7341364473083254,3621804,0.006703656532950799,0.006681286943873488,,,,-0.006703656532950799,,,
2001-01-09,3.8105828762054443,3.8517462877664,3.7341358194067342,3.7356059292308195,1866420,0.015276011125210452,0.015160507669971457,,,,-0.015276011125210452,,,
2001-01-10,3.757659435272217,3.8517478480743073,3.7341373320716946,3.834106186552239,759732,-0.013888542160754259,-0.013985890363172215,,,,0.013888542160754259,,,
2001-01-11,3.7341361045837402,3.875268677393673,3.676800807605995,3.822344046711597,2848812,-0.00626010182500013,-0.0062797784237538234,,,,0.00626010182500013,,,
2001-01-12,3.9811179637908936,4.0737362284820495,3.792941214765888,3.806172539644583,20076132,0.06614163284085367,0.06404618074622914,,,,-0.06614163284085367,,,
2001-01-15,4.403045654296875,4.619155152030688,4.025221728942831,4.028161948437638,17351712,0.10598221262055098,0.10073382034925293,,,,-0.10598221262055098,,,
2001-01-16,4.282495021820068,4.554469366055656,4.24868182426788,4.408926480469863,3400920,-0.02737891948932277,-0.027760706858403816,,,,0.02737891948932277,,,
2001-01-17,4.145772933959961,4.3780536493819024,4.119310620827743,4.307487368867132,1993152,-0.03192580193636752,-0.032446543750907164,,,,0.03192580193636752,,,
2001-01-18,4.154594421386719,4.319249108758036,4.1487139809594025,4.226630826081255,3836292,0.002127826961890964,0.002125566344335139,,,,-0.002127826961890964,,,
2001-01-19,4.266323566436768,4.395695247299168,4.198697506415954,4.198697506415954,7587204,0.026892912693209634,0.026537653545953388,,,,-0.026892912693209634,,,
2001-01-22,4.4309797286987305,4.5133069084683655,4.263384475817952,4.263384475817952,5206860,0.0385943915640425,0.037868252417393666,,,,-0.0385943915640425,,,
2001-01-23,4.363352298736572,4.482433214853254,4.3457106441467035,4.4692018897892085,2940180,-0.01526241014467893,-0.015380079540746383,,,,0.01526241014467893,,,
2001-01-24,4.47214412689209,4.57946353163794,4.313369848878374,4.430980362872478,6836760,0.02493308371799791,0.02462732628170361,,,,-0.02493308371799791,,,
2001-01-25,4.708832740783691,4.830853520543752,4.404515341456935,4.483902606146183,23103372,0.05292508630666337,0.05157208751246567,,,,-0.05292508630666337,,,
