Date,Close,High,Low,Open,Volume,R,r,CMM_VaR,non_par_VaR,GARCH_VaR,one_day_loss,LSTM_MDN_vanilla,LSTM_MDN_reg,LSTM_MDN_3C
2001-01-02,111.05423736572266,112.14464732190186,109.18096263479173,110.99831540592143,1763322,-0.005009845932079747,-0.005022437281628989,,,,0.005009845932079747,,,
2001-01-03,112.75973510742188,114.63300965378552,110.35524465775092,110.71871176316846,2902583,0.015357340540574705,0.015240610181181502,,,,-0.015357340540574705,,,
2001-01-04,117.84830474853516,119.49789971585992,113.2350259149626,113.2350259149626,4811808,0.04512754163767409,0.044138927383392534,,,,-0.04512754163767409,,,
2001-01-05,116.00300598144531,118.96669021745006,114.94055716688314,117.87628042724324,2775531,-0.015658254660746662,-0.015782140051285865,,,,0.015658254660746662,,,
2001-01-08,117.42888641357422,119.38603452046712,116.31051606677828,116.31051606677828,2678148,0.012291754166758194,0.012216823947546196,,,,-0.012291754166758194,,,
2001-01-09,121.06360626220703,121.7346268536982,117.2331838981898,117.2331838981898,3466904,0.03095251909169647,0.030483150717012464,,,,-0.03095251909169647,,,
2001-01-10,115.58357238769531,121.7346092287022,114.99642625546512,121.7346092287022,2632399,-0.04526574123888828,-0.04632224030113008,,,,0.04526574123888828,,,
2001-01-11,114.3813705444336,116.59015107655586,113.12320344648516,115.30402300326578,1641569,-0.010401148004227126,-0.010455617973476272,,,,0.010401148004227126,,,
2001-01-12,112.48011016845703,115.47175468342051,112.03276879228552,115.19216205706842,1495326,-0.01662211570753982,-0.016761813282540672,,,,0.01662211570753982,,,
2001-01-15,108.48194885253906,113.51461658281148,107.72704528000196,112.95543127944788,1605565,-0.03554549608753121,-0.03619261839436749,,,,0.03554549608753121,,,
2001-01-16,111.7811279296875,112.81562405395887,106.86030456150417,107.92275312225063,2713400,0.030412240119626305,0.029958955295481537,,,,-0.030412240119626305,,,
2001-01-17,114.15766906738281,117.9880915667888,110.77460502143612,112.39623888589834,5394911,0.021260665209875167,0.021037810427508852,,,,-0.021260665209875167,,,
2001-01-18,111.72520446777344,116.70194932592575,111.13805830231998,114.10174156354631,3234752,-0.021307938568486243,-0.021538229923289798,,,,0.021307938568486243,,,
2001-01-19,111.97685241699219,112.9554266578398,109.6562369159782,111.89297803791563,2502164,0.0022523829821348555,0.002249850170114698,,,,-0.0022523829821348555,,,
2001-01-22,112.3962631225586,114.46524735413718,111.55748503955444,112.39626312255861,1647927,0.0037455125457943467,0.0037385155797196035,,,,-0.0037455125457943467,,,
2001-01-23,112.50808715820312,114.57707118132419,111.97686279898828,112.61992251817082,2307519,0.0009949088389406384,0.0009944142451647764,,,,-0.0009949088389406384,,,
2001-01-24,113.57052612304688,115.89114146557395,112.6758263223795,112.6758263223795,2184433,0.009443223075598136,0.00939891456956321,,,,-0.009443223075598136,,,
2001-01-25,115.1082992553711,115.75135894763949,113.57053965582516,114.01788107697325,2298576,0.013540248379743646,0.013449398385584566,,,,-0.013540248379743646,,,
2001-01-26,115.1082992553711,115.1082992553711,115.1082992553711,115.1082992553711,0,0.0,0.0,,,,-0.0,,,
2001-01-29,113.85014343261719,114.80075684416092,109.0970678424071,114.07381416504224,2313586,-0.010930192096424351,-0.010990365519162992,,,,0.010930192096424351,,,
2001-01-30,118.09996795654297,118.57527901259694,113.59852327756576,114.35342706482956,2664657,0.03732823161914647,0.03664839953100518,,,,-0.03732823161914647,,,
2001-01-31,115.69542694091797,120.22483096225955,115.3599209042382,119.10646044168038,2438572,-0.020360217341547412,-0.020570343603321994,,,,0.020360217341547412,,,
2001-02-01,113.93402099609375,115.75137347824004,112.95544658263037,115.47178078867907,1969827,-0.015224507929113859,-0.015341590620904455,,,,0.015224507929113859,,,
2001-02-02,111.83706665039062,114.26952626303303,110.8864532903605,113.0952336502075,2568777,-0.018404988495710334,-0.018576467602943403,,,,0.018404988495710334,,,
2001-02-05,111.86504364013672,114.01790236190358,110.60687646017827,111.725247286808,3589463,0.0002501584723564996,0.0002501271879431499,,,,-0.0002501584723564996,,,
2001-02-06,112.67581939697266,114.0737824167862,111.83704158508452,112.11663418904723,2648803,0.007247802624063291,0.007221663527310795,,,,-0.007247802624063291,,,
2001-02-07,113.43074035644531,115.9470741806776,112.67583679617944,112.67583679617944,3062075,0.006699937604296128,0.006677592772803109,,,,-0.006699937604296128,,,
2001-02-08,117.14933776855469,117.9321938919588,113.5146327781222,114.07381816126566,4999631,0.03278297752817302,0.032257078547866413,,,,-0.03278297752817302,,,
2001-02-09,119.24626922607422,120.16892158903579,117.42891694009653,117.5966742422234,3595382,0.01789964414192695,0.01774133187586635,,,,-0.01789964414192695,,,
2001-02-12,120.64417266845703,122.96478717701092,119.60967692898895,119.60967692898895,3075247,0.011722827485131492,0.01165464746742817,,,,-0.011722827485131492,,,
2001-02-13,116.59011840820312,121.28727084474653,116.08685512303396,121.23135744222179,3243712,-0.03360339890924427,-0.03418096889101285,,,,0.03360339890924427,,,
2001-02-14,116.03093719482422,116.86971505406392,114.29745953939968,116.86971505406392,2041585,-0.004796128702958441,-0.004807667035895413,,,,0.004796128702958441,,,
2001-02-15,123.32833862304688,124.64241916101669,114.49320781529497,116.25463836868738,12586429,0.06289185974573143,0.060993362995501954,,,,-0.06289185974573143,,,
2001-02-16,120.86786651611328,124.08318112213861,120.33664233118067,122.74114017783639,4888989,-0.019950581791700187,-0.020152281845741804,,,,0.019950581791700187,,,
2001-02-19,120.89582824707031,123.55195772107332,119.44195197026691,121.79052790394033,2550131,0.00023134131314631571,0.00023131455787162025,,,,-0.00023134131314631571,,,
2001-02-20,122.26585388183594,124.55851686450404,120.11299574688168,121.3432016143541,5106702,0.01133228213603661,0.01126855284045547,,,,-0.01133228213603661,,,
2001-02-21,124.36282348632812,125.62099057501285,121.90241125923023,122.461596631979,5297019,0.017150901399820163,0.017005485016896138,,,,-0.017150901399820163,,,
2001-02-22,121.8464584350586,125.70484164886882,120.86788428070294,124.19504323150372,3580828,-0.02023406176160168,-0.020441574376230065,,,,0.02023406176160168,,,
2001-02-23,121.34323120117188,123.02078739289314,119.66567500945061,121.34323120117188,3232618,-0.0041300111661015364,-0.004138563217050084,,,,0.0041300111661015364,,,
2001-02-26,116.31050109863281,122.18194466370802,115.38784909425884,120.50438935940082,2929069,-0.04147516143026904,-0.04235980283143803,,,,0.04147516143026904,,,
2001-02-27,115.27605438232422,117.289125018523,112.14462159905978,117.14932868357839,2766683,-0.00889383767190006,-0.008933623923482514,,,,0.00889383767190006,,,
2001-02-28,128.44485473632812,133.72915382819627,114.07379501234887,116.05890442616962,7934229,0.11423708440200687,0.10816994148455716,,,,-0.11423708440200687,,,
2001-03-01,129.2277069091797,133.5893447706406,127.49422932552984,129.61913485411986,5750629,0.006094850388975122,0.006076351913915978,,,,-0.006094850388975122,,,
2001-03-02,129.05999755859375,132.5269454807044,127.49427666498146,130.29020378482753,4187270,-0.0012977816800835323,-0.0012986245280286468,,,,0.0012977816800835323,,,
2001-03-05,125.92852783203125,130.56976752773804,125.45322544660662,129.17180427797638,3994650,-0.024263674150007637,-0.024562887008856116,,,,0.024263674150007637,,,
2001-03-06,125.92852783203125,125.92852783203126,125.92852783203126,125.92852783203126,0,0.0,0.0,,,,-0.0,,,
2001-03-07,126.06834411621094,128.05345395165418,123.2165037546867,128.02549297573404,2665613,0.0011102828452515567,0.0011096669370989076,,,,-0.0011102828452515567,,,
2001-03-08,127.4663314819336,130.84940542265036,125.87265794564098,127.21469971646565,1790820,0.011089122931875578,0.011028089399233387,,,,-0.011089122931875578,,,
2001-03-09,125.42525482177734,128.5566871407389,122.2099395947918,126.12423639286115,1379511,-0.016012672808784344,-0.016142260883532877,,,,0.016012672808784344,,,
2001-03-12,120.64417266845703,125.117652999153,119.72152076324562,123.60785509404043,786827,-0.03811897500319196,-0.038864510604262215,,,,0.03811897500319196,,,
2001-03-13,118.18379974365234,125.08973209604714,114.63297018114316,119.63767619718789,1465036,-0.020393632534296147,-0.02060445385817733,,,,0.020393632534296147,,,
2001-03-14,121.28727722167969,122.4615696588011,114.68889810258543,118.99462281788094,1175770,0.02625975374593616,0.025920885998469423,,,,-0.02625975374593616,,,
2001-03-15,123.7477035522461,124.97790945560186,119.66564932214227,120.36463091865012,622369,0.020285939192693933,0.020082920552211725,,,,-0.020285939192693933,,,
2001-03-16,122.74117279052734,124.55852500724359,121.11953884091521,123.13260079224506,663163,-0.00813373285180839,-0.008166992127678796,,,,0.00813373285180839,,,
2001-03-19,121.90238189697266,123.02075237309167,121.0636040398834,123.02075237309167,359606,-0.006833818469261212,-0.006857275937165674,,,,0.006833818469261212,,,
2001-03-20,120.1130142211914,122.43362999784097,119.38607156371968,122.43362999784097,466468,-0.014678693294882103,-0.014787491300976008,,,,0.014678693294882103,,,
2001-03-21,125.00590515136719,125.81672232205526,119.10649713154564,120.22486799663058,1044334,0.040735726781157854,0.03992789264018093,,,,-0.040735726781157854,,,
2001-03-22,122.57341003417969,125.70485097339741,121.90238941363019,125.25750104886772,491346,-0.019459041668807884,-0.0196508613154025,,,,0.019459041668807884,,,
2001-03-23,120.33668518066406,123.30036923150229,117.14933040362688,123.02077655750794,1229821,-0.018248042971896698,-0.018416592118208897,,,,0.018248042971896698,,,
2001-03-26,118.04401397705078,120.7840183886112,117.48482870673313,120.7840183886112,469827,-0.019052138590748485,-0.019235969239749906,,,,0.019052138590748485,,,
2001-03-27,118.5802993774414,120.21744357854449,118.18512753035793,119.68113831363833,1297768,0.004543096954453663,0.004532808239468444,,,,-0.004543096954453663,,,
2001-03-28,124.53616333007812,125.8628126300139,119.68116906391967,120.2457028802589,1082490,0.0502264202730606,0.049005779278119554,,,,-0.0502264202730606,,,
2001-03-29,127.83870697021484,130.63314820623933,123.06839697541079,123.80229280863546,2600279,0.02651875207832972,0.026173225286934887,,,,-0.02651875207832972,,,
2001-03-30,123.7740478515625,127.58465137720923,123.06838053199829,127.58465137720923,1106225,-0.03179521457143156,-0.03231165888540222,,,,0.03179521457143156,,,
2001-04-02,125.4394302368164,126.11686919064537,119.17310914626881,123.06838959136316,1412896,0.01345502077504273,0.01336530583139961,,,,-0.01345502077504273,,,
2001-04-03,125.4676284790039,126.93541970437643,124.22565592666648,126.45556256151575,708138,0.00022479568134409328,0.0002247704185807109,,,,-0.00022479568134409328,,,
2001-04-04,123.26594543457031,124.79018480801804,121.4594305773421,124.2538794784477,490293,-0.017547817481877642,-0.017703605615855267,,,,0.017547817481877642,,,
2001-04-05,123.26594543457031,123.26594543457031,123.26594543457031,123.26594543457031,0,0.0,0.0,,,,-0.0,,,
2001-04-06,123.66117095947266,125.89107847419912,122.50387456906373,124.1410196775705,684320,0.003206283158815586,0.003201153993747319,,,,-0.003206283158815586,,,
2001-04-09,120.9513931274414,123.63292926445587,120.24572572296393,123.06839534087388,479046,-0.02191292392758696,-0.022156578071816924,,,,0.02191292392758696,,,
2001-04-10,121.88282775878906,122.89899018641694,119.76582629043979,120.83844553619737,676780,0.007700900396957335,0.007671399820697644,,,,-0.007700900396957335,,,
2001-04-11,120.640869140625,123.8587100192161,119.68116342091918,123.49176650153807,617431,-0.01018977522101758,-0.010242046371230273,,,,0.01018977522101758,,,
