Date,Close,High,Low,Open,Volume,R,r,CMM_VaR,non_par_VaR,GARCH_VaR,one_day_loss,LSTM_MDN_vanilla,LSTM_MDN_reg,LSTM_MDN_3C
2002-08-13,25.47871971130371,26.27569363223813,25.2916761536921,25.860942176444013,153576,-0.013538510709175241,-0.013630991999832087,,,,0.013538510709175241,,,
2002-08-14,23.722124099731445,25.535641603021247,23.242312287990757,25.535641603021247,822776,-0.068943637336414,-0.07143546361961395,,,,0.068943637336414,,,
2002-08-15,23.722124099731445,23.722124099731445,23.722124099731445,23.722124099731445,0,0.0,0.0,,,,-0.0,,,
2002-08-16,23.665193557739258,24.72240151736335,23.258575111729993,23.600135599098593,811856,-0.002399892258924318,-0.0024027766160399366,,,,0.002399892258924318,,,
2002-08-19,23.07965850830078,23.860366302792915,22.86008606978221,23.860366302792915,205880,-0.02474245765241114,-0.025053696867174846,,,,0.02474245765241114,,,
2002-08-20,23.722124099731445,25.194081072935056,23.087797755543136,23.242312287990757,3773624,0.027836875974555527,0.027456473483214783,,,,-0.027836875974555527,,,
2002-08-21,24.885053634643555,25.50311428663573,23.76278750266495,25.03143531036163,3011064,0.049022993473222524,0.04785924859549873,,,,-0.049022993473222524,,,
2002-08-22,25.95852279663086,27.048259744419553,25.57630046155923,25.70641886169864,6732480,0.04313710461499195,0.042232619551168415,,,,-0.04313710461499195,,,
2002-08-23,27.519929885864258,28.38196129845263,25.86906035033675,26.18622217221131,4841672,0.06015007485079438,0.0584104781503858,,,,-0.06015007485079438,,,
2002-08-26,27.422344207763672,28.13799155517464,27.202769292502648,27.959078477421095,2576912,-0.0035460002443796663,-0.0035523022054939624,,,,0.0035460002443796663,,,
2002-08-27,26.73923110961914,28.788589307263948,26.51152574623742,27.650057526750683,3694224,-0.024910820642063555,-0.02522634615890995,,,,0.024910820642063555,,,
2002-08-28,26.763626098632812,27.06452225381904,26.210623533600685,26.65790381561982,1674960,0.0009123294874734094,0.0009119135678776757,,,,-0.0009123294874734094,,,
2002-08-29,26.763626098632812,27.24343535934749,26.5115221705889,26.600978723353126,1236544,0.0,0.0,,,,-0.0,,,
2002-08-30,28.65846824645996,29.357852486260377,26.836818062232478,26.844950927702666,3762384,0.07079915631925317,0.06840524476615295,,,,-0.07079915631925317,,,
2002-09-02,28.951234817504883,29.910853405813675,28.6584690252371,29.11388220412008,2389568,0.010215708966967761,0.010163881284273035,,,,-0.010215708966967761,,,
2002-09-03,27.59312629699707,29.235865784419612,27.32475911979135,29.113880252634832,986784,-0.04691021053397884,-0.048046162068324794,,,,0.04691021053397884,,,
2002-09-04,28.19492530822754,28.46329250195367,26.9262752032086,27.2434371090128,1449856,0.021809743656917988,0.021575313646075234,,,,-0.021809743656917988,,,
2002-09-05,28.024139404296875,29.18706698494677,27.650049996222943,29.056948606251275,1061360,-0.006057327766029838,-0.006075747797644304,,,,0.006057327766029838,,,
2002-09-06,26.983196258544922,28.13799351699189,26.682300129091683,28.13799351699189,907472,-0.03714451782923788,-0.03785194888105181,,,,0.03714451782923788,,,
2002-09-09,26.633501052856445,27.772032395573973,25.698278878481336,25.698278878481336,880848,-0.012959739918792481,-0.013044450024725762,,,,0.012959739918792481,,,
2002-09-10,26.633501052856445,26.633501052856445,26.633501052856445,26.633501052856445,0,0.0,0.0,,,,-0.0,,,
2002-09-11,27.308496475219727,27.78017540716606,26.779892444422778,26.779892444422778,635936,0.025343848749876913,0.02502801853051162,,,,-0.025343848749876913,,,
2002-09-12,27.446752548217773,28.121738358904707,27.259709005054706,27.641928958866778,781968,0.005062749358006699,0.005049976734066153,,,,-0.005062749358006699,,,
2002-09-13,26.666032791137695,27.4711366849763,26.43832749168087,26.487122193507798,338264,-0.028444886356173798,-0.02885728131176135,,,,0.028444886356173798,,,
2002-09-16,26.145578384399414,27.06453551218735,25.942269065702686,26.918153795446987,288592,-0.019517504190246525,-0.019710485815387813,,,,0.019517504190246525,,,
2002-09-17,26.909997940063477,27.080778118250496,26.527778236484135,26.617232274857304,462952,0.02923704897345769,0.028817798614173995,,,,-0.02923704897345769,,,
2002-09-18,26.080509185791016,26.836818533561438,25.860934223250112,26.755494841035492,315432,-0.03082455658748015,-0.03130962732678677,,,,0.03082455658748015,,,
2002-09-19,25.860933303833008,26.722964910321185,25.53563854529423,25.860933303833008,490848,-0.008419156251659208,-0.00845479753499534,,,,0.008419156251659208,,,
2002-09-20,25.43805503845215,25.812144594094633,24.828127224405478,24.93384953458848,501072,-0.0163520109816834,-0.01648718066970245,,,,0.0163520109816834,,,
2002-09-23,25.007038116455078,25.682023843625423,24.901318297626798,25.616965875393007,248504,-0.016943784473519904,-0.01708897275244503,,,,0.016943784473519904,,,
2002-09-24,24.161264419555664,24.917573606860994,23.892894802078384,24.917573606860994,267912,-0.033821426310494555,-0.03440660296209064,,,,0.033821426310494555,,,
2002-09-25,24.34832000732422,24.559762164705432,23.42123014382505,23.600143311255962,379544,0.007741961865917724,0.00771214666570641,,,,-0.007741961865917724,,,
2002-09-26,24.73055076599121,25.120903740037992,24.559770409169364,24.852536380606292,178136,0.01569844484350515,0.01557649884420309,,,,-0.01569844484350515,,,
2002-09-27,25.03141975402832,25.37298009417023,24.64920006861339,24.64920006861339,206288,0.012165883036088962,0.012092473476073007,,,,-0.012165883036088962,,,
2002-09-30,24.120615005493164,25.031439148583665,23.60014371204104,24.649219167021695,202232,-0.03638645979673526,-0.03706495665556098,,,,0.03638645979673526,,,
2002-10-01,23.91729736328125,24.55975400819482,23.502546054199676,24.23445925311939,240192,-0.008429206393187364,-0.008464933060024382,,,,0.008429206393187364,,,
2002-10-02,23.91729736328125,23.917297363281254,23.917297363281254,23.917297363281254,0,0.0,0.0,,,,-0.0,,,
2002-10-03,24.559749603271484,25.860928390199774,24.23445490653941,24.23445490653941,673264,0.026861406212917334,0.026506971706353966,,,,-0.026861406212917334,,,
2002-10-04,24.40524673461914,24.958246989549348,24.1531427282999,24.88505614430899,258296,-0.006290897551812303,-0.0063107686295955645,,,,0.006290897551812303,,,
2002-10-07,24.29952049255371,24.722404723974215,24.08808085864582,24.567890190809848,110976,-0.0043321111732689726,-0.004341521955749439,,,,0.0043321111732689726,,,
2002-10-08,24.958234786987305,25.19407294270164,24.234454592497848,24.372705829538084,227352,0.027108119052614583,0.02674720199005476,,,,-0.027108119052614583,,,
2002-10-09,24.32390594482422,25.446171402083092,24.112463943395454,25.047685985044854,277040,-0.025415613226533615,-0.02574416883909514,,,,0.025415613226533615,,,
2002-10-10,24.34832000732422,25.047704459368454,23.835981590649187,25.047704459368454,173224,0.001003706499909196,0.001003203123340679,,,,-0.001003706499909196,,,
2002-10-11,24.860645294189453,25.332321556779764,24.795584873341667,25.031423004636824,192536,0.02104150457654252,0.02082318926378779,,,,-0.02104150457654252,,,
2002-10-14,24.681745529174805,25.372997051408692,24.445907270890824,25.324202329949305,152744,-0.007196103033434202,-0.007222119871234334,,,,0.007196103033434202,,,
2002-10-15,24.681745529174805,24.681745529174805,24.681745529174805,24.681745529174805,0,0.0,0.0,,,,-0.0,,,
2002-10-16,24.73055076599121,27.828985873574972,24.57603615050618,27.828985873574972,247760,0.001977381897836866,0.001975429451649635,,,,-0.001977381897836866,,,
2002-10-17,24.73055076599121,24.88506538147624,24.41338866435274,24.88506538147624,144512,0.0,0.0,,,,-0.0,,,
2002-10-18,25.251018524169922,25.974799235104307,24.90945786059026,25.21035665859155,512312,0.021045538496232936,0.020827140045126313,,,,-0.021045538496232936,,,
2002-10-21,25.641347885131836,26.503379139834045,25.535628124470684,25.844657026250232,646296,0.01545796501587832,0.015339707794943536,,,,-0.01545796501587832,,,
2002-10-22,24.714271545410156,25.860936193758008,24.559757014197857,25.860936193758008,229384,-0.03615552286388369,-0.036825328158463844,,,,0.03615552286388369,,,
2002-10-23,24.600404739379883,25.177803165160217,24.413361332428924,24.88503752148841,153320,-0.004607330053044608,-0.004617976511906541,,,,0.004607330053044608,,,
2002-10-24,24.169395446777344,24.950100684616636,24.00674810859392,24.868777015524927,168744,-0.017520414691087872,-0.017675713766132528,,,,0.017520414691087872,,,
2002-10-25,23.673328399658203,24.12874159357436,23.60013756962577,23.746519229690634,172296,-0.020524594759166157,-0.020738151416788586,,,,0.020524594759166157,,,
2002-10-28,23.323623657226562,23.746507663125932,23.128447378273407,23.50253669398423,134504,-0.014772098647382836,-0.014882292640814754,,,,0.014772098647382836,,,
2002-10-29,23.526947021484375,23.71399303331969,23.128461360673757,23.258579785906466,143024,0.00871748606674225,0.008679708178465528,,,,-0.00871748606674225,,,
2002-10-30,23.925432205200195,24.35644679856408,23.583871691430993,23.74651908240638,164320,0.016937394526877245,0.01679555620096984,,,,-0.016937394526877245,,,
2002-10-31,24.29952049255371,24.397109924974554,23.941696710014558,24.071815125974894,118928,0.015635591622549978,0.015514615156097644,,,,-0.015635591622549978,,,
2002-11-01,24.047422409057617,24.81999766592335,23.917303974698637,24.413379109678228,108792,-0.010374611448540563,-0.010428802865673159,,,,0.010374611448540563,,,
2002-11-04,24.2263240814209,24.39710430793681,24.039280607780764,24.39710430793681,56560,0.007439536317867348,0.007411999457533458,,,,-0.007439536317867348,,,
2002-11-05,23.96609115600586,24.283253033709986,23.811574167814936,23.9986201339085,70288,-0.01074174210418538,-0.010799851118576509,,,,0.01074174210418538,,,
2002-11-06,23.96609115600586,23.96609115600586,23.96609115600586,23.96609115600586,0,0.0,0.0,,,,-0.0,,,
2002-11-07,24.706138610839844,25.698288725231084,24.397109549270017,24.397109549270017,204880,0.030878938497591827,0.030411776702550686,,,,-0.030878938497591827,,,
2002-11-08,24.275121688842773,24.55162174103199,24.088078192838857,24.234459843467828,77664,-0.01744574207998498,-0.017599712417457614,,,,0.01744574207998498,,,
2002-11-11,23.909162521362305,24.397104613635005,23.86036781577467,24.397104613635005,66568,-0.015075482305354182,-0.015190272528498472,,,,0.015075482305354182,,,
2002-11-12,24.031150817871094,24.397107429310754,23.746517897862468,23.746517897862468,106864,0.005102156815396408,0.00508918491770638,,,,-0.005102156815396408,,,
2002-11-13,23.82784080505371,24.21819351835426,23.697722406686186,24.153135560071508,106264,-0.00846026952093316,-0.008496260741835737,,,,0.00846026952093316,,,
2002-11-14,24.15314292907715,24.65735094590694,23.83598094253063,24.201937653577254,211856,0.013652186393424422,0.013559834880782162,,,,-0.013652186393424422,,,
2002-11-15,24.673603057861328,24.828117547503044,24.39710305295484,24.68986878595063,154144,0.021548339705207285,0.021319456432143724,,,,-0.021548339705207285,,,
2002-11-18,24.925708770751953,25.202208795828962,24.61667976892503,24.8850469293641,217672,0.010217628625191847,0.010165781528332918,,,,-0.010217628625191847,,,
2002-11-19,24.925708770751953,24.925708770751953,24.925708770751953,24.925708770751953,0,0.0,0.0,,,,-0.0,,,
2002-11-20,25.747089385986328,25.942265811088483,24.88505748649867,24.88505748649867,406128,0.032953149809653165,0.032421835584945935,,,,-0.032953149809653165,,,
2002-11-21,27.975343704223633,29.097609406614303,26.226884722709656,26.226884722709656,2664024,0.08654393064911263,0.08300195307606728,,,,-0.08654393064911263,,,
2002-11-22,27.544349670410156,29.39039694124407,26.926288796280254,26.926288796280254,1184016,-0.01540621049629522,-0.015526119311786601,,,,0.01540621049629522,,,
2002-11-25,27.49553680419922,28.105464406413923,27.16210921862816,27.812698660990513,428920,-0.0017721553347609183,-0.001773727459667196,,,,0.0017721553347609183,,,
2002-11-26,27.332897186279297,28.26811977459845,27.1783826463088,27.731382836246095,367496,-0.005915127937967116,-0.005932691602358098,,,,0.005915127937967116,,,
